,WD_similar,FV_similar,WD_similar_AVG,FV_similar_AVG,compound_counts,compound_AVG,food_count,name,ingredients,SharedCompound,difference
606,{},{},0.0,0.0,"{('corn_oil', 'salt'): 0, ('corn_oil', 'flour'): 0, ('corn_oil', 'walleye'): 0, ('corn_oil', 'eggs'): 0, ('corn_oil', 'vinegar'): 0, ('corn_oil', 'relish'): 0, ('corn_oil', 'egg_roll'): 0, ('corn_oil', 'lemon'): 0, ('corn_oil', 'pepper'): 0, ('corn_oil', 'spread'): 0, ('corn_oil', 'dill'): 0, ('corn_oil', 'dried_milk'): 0, ('corn_oil', 'other_bread_product'): 0, ('salt', 'flour'): 0, ('salt', 'walleye'): 0, ('salt', 'eggs'): 0, ('salt', 'vinegar'): 0, ('salt', 'relish'): 0, ('salt', 'egg_roll'): 0, ('salt', 'lemon'): 0, ('salt', 'pepper'): 0, ('salt', 'spread'): 0, ('salt', 'dill'): 0, ('salt', 'dried_milk'): 0, ('salt', 'other_bread_product'): 0, ('flour', 'walleye'): 0, ('flour', 'eggs'): 7, ('flour', 'vinegar'): 0, ('flour', 'relish'): 1, ('flour', 'egg_roll'): 0, ('flour', 'lemon'): 4, ('flour', 'pepper'): 8, ('flour', 'spread'): 3, ('flour', 'dill'): 3, ('flour', 'dried_milk'): 0, ('flour', 'other_bread_product'): 1, ('walleye', 'eggs'): 18, ('walleye', 'vinegar'): 0, ('walleye', 'relish'): 3, ('walleye', 'egg_roll'): 1, ('walleye', 'lemon'): 0, ('walleye', 'pepper'): 20, ('walleye', 'spread'): 2, ('walleye', 'dill'): 0, ('walleye', 'dried_milk'): 5, ('walleye', 'other_bread_product'): 5, ('eggs', 'vinegar'): 0, ('eggs', 'relish'): 4, ('eggs', 'egg_roll'): 1, ('eggs', 'lemon'): 4, ('eggs', 'pepper'): 36, ('eggs', 'spread'): 5, ('eggs', 'dill'): 4, ('eggs', 'dried_milk'): 7, ('eggs', 'other_bread_product'): 7, ('vinegar', 'relish'): 0, ('vinegar', 'egg_roll'): 2, ('vinegar', 'lemon'): 2, ('vinegar', 'pepper'): 3, ('vinegar', 'spread'): 1, ('vinegar', 'dill'): 0, ('vinegar', 'dried_milk'): 0, ('vinegar', 'other_bread_product'): 1, ('relish', 'egg_roll'): 1, ('relish', 'lemon'): 5, ('relish', 'pepper'): 29, ('relish', 'spread'): 6, ('relish', 'dill'): 3, ('relish', 'dried_milk'): 5, ('relish', 'other_bread_product'): 6, ('egg_roll', 'lemon'): 1, ('egg_roll', 'pepper'): 21, ('egg_roll', 'spread'): 3, ('egg_roll', 'dill'): 0, ('egg_roll', 'dried_milk'): 5, ('egg_roll', 'other_bread_product'): 6, ('lemon', 'pepper'): 13, ('lemon', 'spread'): 5, ('lemon', 'dill'): 3, ('lemon', 'dried_milk'): 0, ('lemon', 'other_bread_product'): 2, ('pepper', 'spread'): 9, ('pepper', 'dill'): 4, ('pepper', 'dried_milk'): 8, ('pepper', 'other_bread_product'): 9, ('spread', 'dill'): 3, ('spread', 'dried_milk'): 6, ('spread', 'other_bread_product'): 8, ('dill', 'dried_milk'): 1, ('dill', 'other_bread_product'): 1, ('dried_milk', 'other_bread_product'): 7}",3.6043956043956045,14,Pan Fried Walleye,"['oil', 'seasoning', 'flour', 'walleye', 'york', 'vinegar', 'pickle relish', 'egg', 'lemon', 'pepper', 'pickle', 'dill', 'milk', 'bread crumbs']",1,0.0
607,{},{},0.0,0.0,"{('walleye', 'buttermilk'): 2, ('walleye', 'lemon'): 0, ('walleye', 'pepper'): 20, ('walleye', 'pepper__capsicum_'): 0, ('walleye', 'dill'): 0, ('buttermilk', 'lemon'): 2, ('buttermilk', 'pepper'): 24, ('buttermilk', 'pepper__capsicum_'): 0, ('buttermilk', 'dill'): 0, ('lemon', 'pepper'): 13, ('lemon', 'pepper__capsicum_'): 0, ('lemon', 'dill'): 3, ('pepper', 'pepper__capsicum_'): 1, ('pepper', 'dill'): 4, ('pepper__capsicum_', 'dill'): 0}",4.6,6,Deep Fried Walleye,"['walleye', 'buttermilk', 'lemon', 'pepper', 'paprika', 'dill']",1,0.0
608,{},{},0.0,0.0,"{('turnip', 'butter'): 0, ('turnip', 'meat_bouillon'): 1, ('turnip', 'nutmeg'): 3, ('turnip', 'pepper'): 36, ('turnip', 'garlic'): 1, ('turnip', 'olive_oil'): 0, ('turnip', 'dill'): 4, ('turnip', 'parmesan_cheese'): 0, ('turnip', 'pasta'): 46, ('butter', 'meat_bouillon'): 1, ('butter', 'nutmeg'): 1, ('butter', 'pepper'): 1, ('butter', 'garlic'): 0, ('butter', 'olive_oil'): 0, ('butter', 'dill'): 0, ('butter', 'parmesan_cheese'): 0, ('butter', 'pasta'): 0, ('meat_bouillon', 'nutmeg'): 1, ('meat_bouillon', 'pepper'): 1, ('meat_bouillon', 'garlic'): 0, ('meat_bouillon', 'olive_oil'): 0, ('meat_bouillon', 'dill'): 0, ('meat_bouillon', 'parmesan_cheese'): 0, ('meat_bouillon', 'pasta'): 0, ('nutmeg', 'pepper'): 9, ('nutmeg', 'garlic'): 0, ('nutmeg', 'olive_oil'): 0, ('nutmeg', 'dill'): 3, ('nutmeg', 'parmesan_cheese'): 0, ('nutmeg', 'pasta'): 11, ('pepper', 'garlic'): 2, ('pepper', 'olive_oil'): 0, ('pepper', 'dill'): 4, ('pepper', 'parmesan_cheese'): 0, ('pepper', 'pasta'): 48, ('garlic', 'olive_oil'): 0, ('garlic', 'dill'): 0, ('garlic', 'parmesan_cheese'): 0, ('garlic', 'pasta'): 28, ('olive_oil', 'dill'): 0, ('olive_oil', 'parmesan_cheese'): 0, ('olive_oil', 'pasta'): 6, ('dill', 'parmesan_cheese'): 0, ('dill', 'pasta'): 18, ('parmesan_cheese', 'pasta'): 0}",5.0,10,Brown Butter Rutabaga Orzo with Dill,"['rutabaga', 'butter', 'vegetable stock', 'nutmeg', 'pepper', 'garlic', 'olive oil', 'dill', 'parmesan', 'orzo']",1,0.0
609,{},{},0.0,0.0,"{('turnip', 'pepper'): 36, ('turnip', 'garlic'): 1, ('turnip', 'olive_oil'): 0, ('pepper', 'garlic'): 2, ('pepper', 'olive_oil'): 0, ('garlic', 'olive_oil'): 0}",6.5,4,Rutabaga Recipe (Texture Like Potatoes),"['rutabaga', 'pepper', 'garlic', 'olive oil']",1,0.0
610,{},{},0.0,0.0,"{('garlic', 'olive_oil'): 0, ('garlic', 'turnip'): 9, ('olive_oil', 'turnip'): 0}",3.0,3,Rutabaga Fries,"['garlic', 'olive oil', 'rutabaga']",1,0.0
611,{},{},0.0,0.0,"{('turnip', 'common_thyme'): 2, ('turnip', 'meat_bouillon'): 1, ('turnip', 'pepper'): 36, ('turnip', 'garlic'): 1, ('turnip', 'olive_oil'): 0, ('turnip', 'parmesan_cheese'): 0, ('turnip', 'margarine'): 10, ('common_thyme', 'meat_bouillon'): 0, ('common_thyme', 'pepper'): 21, ('common_thyme', 'garlic'): 1, ('common_thyme', 'olive_oil'): 0, ('common_thyme', 'parmesan_cheese'): 0, ('common_thyme', 'margarine'): 1, ('meat_bouillon', 'pepper'): 1, ('meat_bouillon', 'garlic'): 0, ('meat_bouillon', 'olive_oil'): 0, ('meat_bouillon', 'parmesan_cheese'): 0, ('meat_bouillon', 'margarine'): 6, ('pepper', 'garlic'): 2, ('pepper', 'olive_oil'): 0, ('pepper', 'parmesan_cheese'): 0, ('pepper', 'margarine'): 15, ('garlic', 'olive_oil'): 0, ('garlic', 'parmesan_cheese'): 0, ('garlic', 'margarine'): 2, ('olive_oil', 'parmesan_cheese'): 0, ('olive_oil', 'margarine'): 0, ('parmesan_cheese', 'margarine'): 0}",3.5357142857142856,8,Parmesan Baked Rutabaga,"['rutabaga', 'thyme', 'vegetable stock', 'pepper', 'garlic', 'olive oil', 'parmesan', 'vegetable']",1,0.0
612,{},{},0.0,0.0,"{('cardoon', 'lemon'): 4, ('cardoon', 'garlic'): 0, ('cardoon', 'grape_wine'): 10, ('cardoon', 'common_oregano'): 0, ('cardoon', 'sweet_basil'): 0, ('cardoon', 'rosemary'): 0, ('cardoon', 'wild_celery'): 5, ('cardoon', 'parsley'): 1, ('lemon', 'garlic'): 0, ('lemon', 'grape_wine'): 10, ('lemon', 'common_oregano'): 1, ('lemon', 'sweet_basil'): 0, ('lemon', 'rosemary'): 1, ('lemon', 'wild_celery'): 6, ('lemon', 'parsley'): 1, ('garlic', 'grape_wine'): 0, ('garlic', 'common_oregano'): 0, ('garlic', 'sweet_basil'): 0, ('garlic', 'rosemary'): 1, ('garlic', 'wild_celery'): 0, ('garlic', 'parsley'): 1, ('grape_wine', 'common_oregano'): 0, ('grape_wine', 'sweet_basil'): 1, ('grape_wine', 'rosemary'): 1, ('grape_wine', 'wild_celery'): 5, ('grape_wine', 'parsley'): 1, ('common_oregano', 'sweet_basil'): 0, ('common_oregano', 'rosemary'): 1, ('common_oregano', 'wild_celery'): 3, ('common_oregano', 'parsley'): 0, ('sweet_basil', 'rosemary'): 1, ('sweet_basil', 'wild_celery'): 3, ('sweet_basil', 'parsley'): 1, ('rosemary', 'wild_celery'): 0, ('rosemary', 'parsley'): 0, ('wild_celery', 'parsley'): 2}",1.6666666666666667,9,Cardoons a la Greque,"['cardoon', 'lemon', 'garlic', 'wine', 'oregano', 'basil', 'rosemary', 'celery', 'parsley']",1,0.0
613,{},{},0.0,0.0,"{('corn_oil', 'cardoon'): 0, ('corn_oil', 'flour'): 0, ('corn_oil', 'pan_dulce'): 0, ('corn_oil', 'lemon'): 0, ('cardoon', 'flour'): 2, ('cardoon', 'pan_dulce'): 0, ('cardoon', 'lemon'): 4, ('flour', 'pan_dulce'): 0, ('flour', 'lemon'): 4, ('pan_dulce', 'lemon'): 1}",1.1,5,Cardi fritti,"['oil', 'cardoon', 'flour', 'yeast', 'lemon']",1,0.0
614,{},{},0.0,0.0,"{('cardoon', 'egg_roll'): 0, ('cardoon', 'garden_tomato'): 5, ('cardoon', 'garden_onion'): 0, ('cardoon', 'lemon'): 4, ('cardoon', 'pepper'): 8, ('cardoon', 'garlic'): 0, ('cardoon', 'parmesan_cheese'): 0, ('cardoon', 'almond'): 3, ('egg_roll', 'garden_tomato'): 5, ('egg_roll', 'garden_onion'): 1, ('egg_roll', 'lemon'): 1, ('egg_roll', 'pepper'): 21, ('egg_roll', 'garlic'): 1, ('egg_roll', 'parmesan_cheese'): 0, ('egg_roll', 'almond'): 3, ('garden_tomato', 'garden_onion'): 2, ('garden_tomato', 'lemon'): 6, ('garden_tomato', 'pepper'): 38, ('garden_tomato', 'garlic'): 1, ('garden_tomato', 'parmesan_cheese'): 0, ('garden_tomato', 'almond'): 8, ('garden_onion', 'lemon'): 1, ('garden_onion', 'pepper'): 21, ('garden_onion', 'garlic'): 1, ('garden_onion', 'parmesan_cheese'): 0, ('garden_onion', 'almond'): 3, ('lemon', 'pepper'): 13, ('lemon', 'garlic'): 0, ('lemon', 'parmesan_cheese'): 0, ('lemon', 'almond'): 3, ('pepper', 'garlic'): 2, ('pepper', 'parmesan_cheese'): 0, ('pepper', 'almond'): 8, ('garlic', 'parmesan_cheese'): 0, ('garlic', 'almond'): 4, ('parmesan_cheese', 'almond'): 0}",4.527777777777778,9,Air Fryer Fried Cardoons Recipe (With Oven Option),"['cardoon', 'egg', 'marinara sauce', 'onion', 'lemon', 'pepper', 'garlic', 'parmesan', 'almond']",1,0.0
615,{},{},0.0,0.0,"{('common_mushroom', 'cardoon'): 3, ('common_mushroom', 'butter'): 1, ('common_mushroom', 'lemon'): 6, ('common_mushroom', 'pepper'): 33, ('common_mushroom', 'garlic'): 1, ('common_mushroom', 'potato_bread'): 1, ('common_mushroom', 'other_bread_product'): 8, ('cardoon', 'butter'): 0, ('cardoon', 'lemon'): 4, ('cardoon', 'pepper'): 8, ('cardoon', 'garlic'): 0, ('cardoon', 'potato_bread'): 1, ('cardoon', 'other_bread_product'): 1, ('butter', 'lemon'): 1, ('butter', 'pepper'): 1, ('butter', 'garlic'): 0, ('butter', 'potato_bread'): 0, ('butter', 'other_bread_product'): 0, ('lemon', 'pepper'): 13, ('lemon', 'garlic'): 0, ('lemon', 'potato_bread'): 1, ('lemon', 'other_bread_product'): 2, ('pepper', 'garlic'): 2, ('pepper', 'potato_bread'): 1, ('pepper', 'other_bread_product'): 9, ('garlic', 'potato_bread'): 0, ('garlic', 'other_bread_product'): 6, ('potato_bread', 'other_bread_product'): 1}",3.7142857142857144,8,Butter-Braised Cardoons With Mushrooms and Bread Crumbs,"['mushroom', 'cardoon', 'butter', 'lemon', 'pepper', 'garlic', 'bread', 'bread crumbs']",1,0.0
616,{},{},0.0,0.0,"{('flour', 'egg_roll'): 0, ('flour', 'leavening_agent'): 0, ('flour', 'sugar_apple'): 1, ('flour', 'arepa'): 0, ('egg_roll', 'leavening_agent'): 0, ('egg_roll', 'sugar_apple'): 1, ('egg_roll', 'arepa'): 0, ('leavening_agent', 'sugar_apple'): 0, ('leavening_agent', 'arepa'): 0, ('sugar_apple', 'arepa'): 0}",0.2,5,Golden Sweet Cornbread,"['flour', 'egg', 'baking powder', 'sugar', 'cornmeal']",1,0.0
617,{},{},0.0,0.0,"{('honey', 'flour'): 2, ('honey', 'water'): 3, ('honey', 'sugar_apple'): 2, ('honey', 'curry_powder'): 1, ('flour', 'water'): 0, ('flour', 'sugar_apple'): 1, ('flour', 'curry_powder'): 1, ('water', 'sugar_apple'): 1, ('water', 'curry_powder'): 0, ('sugar_apple', 'curry_powder'): 1}",1.2,5,My Favorite Cornbread Recipe,"['honey', 'flour', 'soda', 'sugar', 'powder']",1,0.0
618,{},{},0.0,0.0,"{('corn_oil', 'cream_substitute'): 0, ('corn_oil', 'honey'): 0, ('corn_oil', 'flour'): 0, ('corn_oil', 'buttermilk'): 0, ('corn_oil', 'egg_roll'): 0, ('corn_oil', 'butter'): 0, ('corn_oil', 'leavening_agent'): 0, ('corn_oil', 'oat_bread'): 0, ('corn_oil', 'water'): 0, ('corn_oil', 'sugar_apple'): 0, ('corn_oil', 'arepa'): 0, ('corn_oil', 'dried_milk'): 0, ('corn_oil', 'avocado_oil'): 0, ('corn_oil', 'almond'): 0, ('cream_substitute', 'honey'): 0, ('cream_substitute', 'flour'): 0, ('cream_substitute', 'buttermilk'): 2, ('cream_substitute', 'egg_roll'): 1, ('cream_substitute', 'butter'): 0, ('cream_substitute', 'leavening_agent'): 1, ('cream_substitute', 'oat_bread'): 7, ('cream_substitute', 'water'): 0, ('cream_substitute', 'sugar_apple'): 0, ('cream_substitute', 'arepa'): 1, ('cream_substitute', 'dried_milk'): 8, ('cream_substitute', 'avocado_oil'): 0, ('cream_substitute', 'almond'): 5, ('honey', 'flour'): 2, ('honey', 'buttermilk'): 0, ('honey', 'egg_roll'): 2, ('honey', 'butter'): 0, ('honey', 'leavening_agent'): 0, ('honey', 'oat_bread'): 0, ('honey', 'water'): 3, ('honey', 'sugar_apple'): 2, ('honey', 'arepa'): 0, ('honey', 'dried_milk'): 0, ('honey', 'avocado_oil'): 0, ('honey', 'almond'): 3, ('flour', 'buttermilk'): 0, ('flour', 'egg_roll'): 0, ('flour', 'butter'): 0, ('flour', 'leavening_agent'): 0, ('flour', 'oat_bread'): 0, ('flour', 'water'): 0, ('flour', 'sugar_apple'): 1, ('flour', 'arepa'): 0, ('flour', 'dried_milk'): 0, ('flour', 'avocado_oil'): 0, ('flour', 'almond'): 3, ('buttermilk', 'egg_roll'): 1, ('buttermilk', 'butter'): 1, ('buttermilk', 'leavening_agent'): 4, ('buttermilk', 'oat_bread'): 8, ('buttermilk', 'water'): 0, ('buttermilk', 'sugar_apple'): 0, ('buttermilk', 'arepa'): 0, ('buttermilk', 'dried_milk'): 6, ('buttermilk', 'avocado_oil'): 0, ('buttermilk', 'almond'): 3, ('egg_roll', 'butter'): 0, ('egg_roll', 'leavening_agent'): 0, ('egg_roll', 'oat_bread'): 7, ('egg_roll', 'water'): 3, ('egg_roll', 'sugar_apple'): 1, ('egg_roll', 'arepa'): 0, ('egg_roll', 'dried_milk'): 5, ('egg_roll', 'avocado_oil'): 0, ('egg_roll', 'almond'): 3, ('butter', 'leavening_agent'): 3, ('butter', 'oat_bread'): 1, ('butter', 'water'): 0, ('butter', 'sugar_apple'): 0, ('butter', 'arepa'): 0, ('butter', 'dried_milk'): 0, ('butter', 'avocado_oil'): 0, ('butter', 'almond'): 0, ('leavening_agent', 'oat_bread'): 1, ('leavening_agent', 'water'): 0, ('leavening_agent', 'sugar_apple'): 0, ('leavening_agent', 'arepa'): 0, ('leavening_agent', 'dried_milk'): 1, ('leavening_agent', 'avocado_oil'): 0, ('leavening_agent', 'almond'): 1, ('oat_bread', 'water'): 0, ('oat_bread', 'sugar_apple'): 0, ('oat_bread', 'arepa'): 0, ('oat_bread', 'dried_milk'): 5, ('oat_bread', 'avocado_oil'): 0, ('oat_bread', 'almond'): 3, ('water', 'sugar_apple'): 1, ('water', 'arepa'): 0, ('water', 'dried_milk'): 0, ('water', 'avocado_oil'): 0, ('water', 'almond'): 0, ('sugar_apple', 'arepa'): 0, ('sugar_apple', 'dried_milk'): 0, ('sugar_apple', 'avocado_oil'): 0, ('sugar_apple', 'almond'): 3, ('arepa', 'dried_milk'): 1, ('arepa', 'avocado_oil'): 0, ('arepa', 'almond'): 1, ('dried_milk', 'avocado_oil'): 1, ('dried_milk', 'almond'): 5, ('avocado_oil', 'almond'): 1}",1.0571428571428572,15,Homemade Cornbread,"['oil', 'vegetable oil', 'honey', 'flour', 'buttermilk', 'egg', 'butter', 'baking powder', 'oat', 'baking soda', 'sugar', 'cornmeal', 'milk', 'avocado oil', 'almond']",1,0.0
619,{},{},0.0,0.0,"{('flour', 'leavening_agent'): 0, ('flour', 'olive_oil'): 0, ('leavening_agent', 'olive_oil'): 0}",0.0,3,Best Ever Homemade Flour Tortillas,"['flour', 'baking powder', 'olive oil']",0,0.0
620,{},{},0.0,0.0,"{('corn_oil', 'flour'): 0, ('corn_oil', 'butter'): 0, ('corn_oil', 'shortening'): 0, ('corn_oil', 'lard'): 0, ('flour', 'butter'): 0, ('flour', 'shortening'): 1, ('flour', 'lard'): 0, ('butter', 'shortening'): 2, ('butter', 'lard'): 0, ('shortening', 'lard'): 1}",0.4,5,Easy Soft Flour Tortillas,"['oil', 'flour', 'butter', 'shortening', 'lard']",1,0.0
621,{},{},0.0,0.0,"{('avocado', 'flour'): 0, ('avocado', 'leavening_agent'): 0, ('flour', 'leavening_agent'): 0}",0.0,3,Homemade Flour Tortillas,"['avocado', 'flour', 'baking powder']",0,0.0
622,{},{},0.0,0.0,"{('berry_wine', 'flour'): 0, ('berry_wine', 'lemon'): 0, ('berry_wine', 'oat_bread'): 0, ('berry_wine', 'sugar_apple'): 0, ('flour', 'lemon'): 4, ('flour', 'oat_bread'): 0, ('flour', 'sugar_apple'): 1, ('lemon', 'oat_bread'): 1, ('lemon', 'sugar_apple'): 2, ('oat_bread', 'sugar_apple'): 0}",0.8,5,Saskatoon Berry Crisp,"['berry', 'flour', 'lemon', 'oat', 'sugar']",1,0.0
623,{},{},0.0,0.0,"{('cinnamon', 'lemon'): 0, ('cinnamon', 'swiss_cheese'): 0, ('cinnamon', 'sugar_apple'): 0, ('cinnamon', 'oat'): 0, ('lemon', 'swiss_cheese'): 0, ('lemon', 'sugar_apple'): 2, ('lemon', 'oat'): 3, ('swiss_cheese', 'sugar_apple'): 0, ('swiss_cheese', 'oat'): 0, ('sugar_apple', 'oat'): 1}",0.6,5,Saskatoon Berry Cream Cheese Crumb Cake,"['cinnamon', 'lemon', 'cheese', 'sugar', 'oats']",1,0.0
624,{},{},0.0,0.0,"{('lemon', 'pectin'): 1, ('lemon', 'saskatoon_berry'): 0, ('pectin', 'saskatoon_berry'): 0}",0.3333333333333333,3,Saskatoon Jelly,"['lemon', 'pectin', 'saskatoon berry']",1,0.0
625,{},{},0.0,0.0,"{('cinnamon', 'berry_wine'): 0, ('cinnamon', 'lemon'): 0, ('cinnamon', 'coconut_oil'): 1, ('cinnamon', 'oat_bread'): 0, ('cinnamon', 'coconut'): 2, ('cinnamon', 'potato'): 9, ('cinnamon', 'saskatoon_berry'): 0, ('cinnamon', 'sugar_apple'): 0, ('cinnamon', 'almond'): 0, ('berry_wine', 'lemon'): 0, ('berry_wine', 'coconut_oil'): 0, ('berry_wine', 'oat_bread'): 0, ('berry_wine', 'coconut'): 0, ('berry_wine', 'potato'): 0, ('berry_wine', 'saskatoon_berry'): 0, ('berry_wine', 'sugar_apple'): 0, ('berry_wine', 'almond'): 0, ('lemon', 'coconut_oil'): 0, ('lemon', 'oat_bread'): 1, ('lemon', 'coconut'): 1, ('lemon', 'potato'): 44, ('lemon', 'saskatoon_berry'): 0, ('lemon', 'sugar_apple'): 2, ('lemon', 'almond'): 3, ('coconut_oil', 'oat_bread'): 0, ('coconut_oil', 'coconut'): 2, ('coconut_oil', 'potato'): 1, ('coconut_oil', 'saskatoon_berry'): 0, ('coconut_oil', 'sugar_apple'): 0, ('coconut_oil', 'almond'): 0, ('oat_bread', 'coconut'): 0, ('oat_bread', 'potato'): 26, ('oat_bread', 'saskatoon_berry'): 0, ('oat_bread', 'sugar_apple'): 0, ('oat_bread', 'almond'): 3, ('coconut', 'potato'): 7, ('coconut', 'saskatoon_berry'): 0, ('coconut', 'sugar_apple'): 0, ('coconut', 'coconut'): 19, ('coconut', 'almond'): 0, ('potato', 'saskatoon_berry'): 0, ('potato', 'sugar_apple'): 2, ('potato', 'coconut'): 19, ('potato', 'almond'): 12, ('saskatoon_berry', 'sugar_apple'): 0, ('saskatoon_berry', 'coconut'): 0, ('saskatoon_berry', 'almond'): 0, ('sugar_apple', 'coconut'): 0, ('sugar_apple', 'almond'): 3}",2.9454545454545453,11,WILD SASKATOON BERRY CRUMBLE,"['cinnamon', 'berry', 'lemon', 'coconut oil', 'oat', 'coconut sugar', 'corn starch', 'saskatoon berry', 'sugar', 'coconut', 'almond']",1,0.0
626,{},{},0.0,0.0,"{('rocket_salad', 'vinegar'): 0, ('rocket_salad', 'pepper'): 0, ('rocket_salad', 'olive_oil'): 0, ('rocket_salad', 'parmesan_cheese'): 0, ('rocket_salad', 'rocket_salad__ssp_'): 1, ('vinegar', 'vinegar'): 3, ('vinegar', 'pepper'): 3, ('vinegar', 'olive_oil'): 0, ('vinegar', 'parmesan_cheese'): 0, ('vinegar', 'rocket_salad__ssp_'): 0, ('pepper', 'olive_oil'): 0, ('pepper', 'parmesan_cheese'): 0, ('pepper', 'rocket_salad__ssp_'): 1, ('olive_oil', 'parmesan_cheese'): 0, ('olive_oil', 'rocket_salad__ssp_'): 0, ('parmesan_cheese', 'rocket_salad__ssp_'): 0}",0.5238095238095238,7,Rocket Salad with Balsamic Dressing and Shaved Parmesan,"['rocket', 'balsamic vinegar', 'vinegar', 'pepper', 'olive oil', 'parmesan', 'arugula']",1,0.0
627,{},{},0.0,0.0,"{('rocket_salad', 'pepper'): 0, ('rocket_salad', 'vinegar'): 0, ('rocket_salad', 'olive_oil'): 0, ('rocket_salad', 'parmesan_cheese'): 0, ('pepper', 'vinegar'): 2, ('pepper', 'olive_oil'): 0, ('pepper', 'parmesan_cheese'): 0, ('vinegar', 'olive_oil'): 0, ('vinegar', 'parmesan_cheese'): 0, ('olive_oil', 'parmesan_cheese'): 0}",0.2,5,Rocket Salad,"['rocket', 'pepper', 'balsamic', 'olive oil', 'parmesan']",1,0.0
628,{},{},0.0,0.0,"{('chili', 'butter'): 0, ('chili', 'sugar_apple'): 1, ('chili', 'potato_bread'): 1, ('chili', 'tallow'): 2, ('butter', 'sugar_apple'): 0, ('butter', 'potato_bread'): 0, ('butter', 'tallow'): 0, ('sugar_apple', 'potato_bread'): 1, ('sugar_apple', 'tallow'): 0, ('potato_bread', 'tallow'): 0}",0.5,5,The Best Meatloaf Recipe,"['chili', 'butter', 'sugar', 'bread', 'beef']",1,0.0
629,{},{},0.0,0.0,"{('salt', 'egg_roll'): 0, ('salt', 'sugar_apple'): 0, ('salt', 'sauce'): 0, ('salt', 'tallow'): 0, ('egg_roll', 'sugar_apple'): 1, ('egg_roll', 'sauce'): 11, ('egg_roll', 'tallow'): 2, ('sugar_apple', 'sauce'): 51, ('sugar_apple', 'tallow'): 0, ('sauce', 'tallow'): 2}",6.7,5,Classic Meatloaf,"['seasoning', 'egg', 'sugar', 'sauce', 'beef']",1,0.0
630,{},{},0.0,0.0,"{('egg_roll', 'pepper'): 21, ('egg_roll', 'cracker'): 22, ('egg_roll', 'sugar_apple'): 1, ('egg_roll', 'tallow'): 2, ('pepper', 'cracker'): 40, ('pepper', 'sugar_apple'): 2, ('pepper', 'tallow'): 2, ('cracker', 'sugar_apple'): 2, ('cracker', 'tallow'): 4, ('sugar_apple', 'tallow'): 0}",9.6,5,Brown Sugar Meatloaf,"['egg', 'pepper', 'saltine cracker', 'sugar', 'beef']",1,0.0
